caption;link;year;km;color;price;price_unit;date;city;district;brand;model
59;Boyasız değişensiz,­sahibinden temiz AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-boyasiz-degisensiz%2Csahibinden-temiz-auris-871527488/detay;2014;105000;Beyaz;150000;TL;2020-10-30;Osmaniye;Merkez;Toyota;Auris
60;2009 AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2009-auris-874851115/detay;2009;209000;Gri;89900;TL;2020-10-30;İstanbul;Ümraniye;Toyota;Auris
61;Düşük km..Temiz sorunsuz;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-dusuk-km..temiz-sorunsuz-874905586/detay;2009;102400;Gümüş Gri;117000;TL;2020-10-30;Adana;Kozan;Toyota;Auris
62;MEMURDAN 2018 OTOMATİK GARANTİLİ 1.6 AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-memurdan-2018-otomatik-garantili-1.6-auris-874912574/detay;2018;36500;Beyaz;156000;TL;2020-10-30;Diyarbakır;Kayapınar;Toyota;Auris
63;Dosta gider;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-dosta-gider-874912394/detay;2017;60000;Beyaz;145000;TL;2020-10-30;Mardin;Ömerli;Toyota;Auris
64;Orjinal 38.000 km de;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-orjinal-38.000-km-de-874822360/detay;2016;38000;Beyaz;161000;TL;2020-10-30;Tekirdağ;Çerkezköy;Toyota;Auris
65;2012 TOYOTA AURİS DİZEL SERVİS BAKIMLI COMFORT EXTRA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2012-toyota-auris-dizel-servis-bakimli-comfort-extra-866893217/detay;2012;205000;Beyaz;114900;TL;2020-10-30;İzmir;Bornova;Toyota;Auris
66;2012 TOYOTA AURİS TEMİZ 1.4 BEYAZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2012-toyota-auris-temiz-1.4-beyaz-866500285/detay;2012;150000;Beyaz;132000;TL;2020-10-30;Şanlıurfa;Eyyübiye;Toyota;Auris
67;Hatasız 2010 Elegant Makyajlı Kasa Tam Otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-2010-elegant-makyajli-kasa-tam-otomatik-874886159/detay;2010;205000;Füme;129500;TL;2020-10-30;Kocaeli;İzmit;Toyota;Auris
68;SİTENİN EN UCUZU !!!AĞIR HASARLISI BU FİYATA YOK.2012 AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sitenin-en-ucuzu-agir-hasarlisi-bu-fiyata-yok.2012-auris-862927107/detay;2012;245000;Beyaz;83000;TL;2020-10-30;İzmir;Tire;Toyota;Auris
69;Öğretmenden Bakımlı 2011 Auris Dizel;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ogretmenden-bakimli-2011-auris-dizel-874827892/detay;2011;119200;Gümüş Gri;105750;TL;2020-10-30;Hatay;Samandağ;Toyota;Auris
70;Hatasız boyasız;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-boyasiz-874855819/detay;2012;132000;Beyaz;138750;TL;2020-10-30;Muş;Merkez;Toyota;Auris
71;2007 OTOMATİK DİZEL AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2007-otomatik-dizel-auris-874864409/detay;2007;274500;Gümüş Gri;80750;TL;2020-10-30;Amasya;Merkez;Toyota;Auris
72;gümüş balığı mübarek;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-gumus-baligi-mubarek-874843679/detay;2011;105000;Gümüş Gri;128000;TL;2020-10-30;Kocaeli;Körfez;Toyota;Auris
73;98000 km aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-98000-km-aile-arabasi-874840317/detay;2008;98000;Bej;109000;TL;2020-10-29;Samsun;İlkadım;Toyota;Auris
74;Sahibinden Temiz En Dolusu;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-temiz-en-dolusu-753288066/detay;2008;207000;Gümüş Gri;91500;TL;2020-10-29;Antalya;Kepez;Toyota;Auris
75;MEMURDAN BOYASIZ HATASIZ CAM TAVAN AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-memurdan-boyasiz-hatasiz-cam-tavan-auris-874598201/detay;2013;75000;Beyaz;172500;TL;2020-10-29;Bitlis;Tatvan;Toyota;Auris
76;DİZEL OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-dizel-otomatik-874833631/detay;2011;211000;Kırmızı;125000;TL;2020-10-29;Hatay;Antakya;Toyota;Auris
