caption;link;year;km;color;price;price_unit;date;city;district;brand;model
74;ERMAT 2 Plaza 2016 Nissan Micra 1.2 Street CVT;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-ermat-2-plaza-2016-nissan-micra-1.2-street-cvt-865464015/detay;2016;53624;Kırmızı;137900;TL;2020-10-31;İzmir;Gaziemir;Nissan;Micra
75;2006 MODEL TAM OTOMOTİK BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2006-model-tam-otomotik-boyasiz-875409673/detay;2006;159000;Bej;91000;TL;2020-11-02;Mersin;Mezitli;Nissan;Micra
76;2012 Model Hasarsız düşük km Micra;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2012-model-hasarsiz-dusuk-km-micra-875022350/detay;2012;81700;Siyah;121500;TL;2020-10-31;Nevşehir;Merkez;Nissan;Micra
77;ERÇETİN'DEN TAM OTOMATİK 2011 MICRA PRU DRİVE SV7 KASA;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-ercetin-den-tam-otomatik-2011-micra-pru-drive-sv7-kasa-867016119/detay;2011;125000;Kırmızı;103800;TL;2020-10-30;İzmir;Buca;Nissan;Micra
78;2011 NİSSAN MİCRA 1.2 TEKNA OTOMATİK 63 BİN KM'DE GERİ KAYDIRMAZ;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2011-nissan-micra-1.2-tekna-otomatik-63-bin-km-de-geri-kaydirmaz-871167641/detay;2011;63000;Gümüş Gri;118900;TL;2020-10-30;İstanbul;Bağcılar;Nissan;Micra
79;Sahibinden temiz match paket;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-sahibinden-temiz-match-paket-875385193/detay;2016;38700;Beyaz;140000;TL;2020-11-01;Ankara;Çankaya;Nissan;Micra
80;2012 NISSAN MİCRA PUNCH OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2012-nissan-micra-punch-otomatik-848073079/detay;2012;117500;Siyah;115900;TL;2020-10-30;Antalya;Alanya;Nissan;Micra
81;EMSALSİZ TERTEMİZ MİCRA;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-emsalsiz-tertemiz-micra-875381295/detay;2004;163000;Mavi;67750;TL;2020-11-01;Bursa;Nilüfer;Nissan;Micra
82;İLK SAHİBİNDEN TERTEMİZ ÜZÜM SİYAHI MİCRA;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-ilk-sahibinden-tertemiz-uzum-siyahi-micra-875303501/detay;2014;70000;Siyah;137500;TL;2020-11-01;Ankara;Çankaya;Nissan;Micra
83;SAHİBİNDEN NİSSAN MİCRA 1.4 TEKNA 153.000 DÜŞÜK KM;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-sahibinden-nissan-micra-1.4-tekna-153.000-dusuk-km-874864174/detay;2004;153000;Füme;68750;TL;2020-10-30;Kocaeli;Derince;Nissan;Micra
84;NİSSAN MİCRA PUNCH OTOMATİK İNCİ BEYAZ;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-nissan-micra-punch-otomatik-inci-beyaz-875369850/detay;2012;134000;Beyaz;118000;TL;2020-11-01;İstanbul;Kadıköy;Nissan;Micra
85;2006 NİSSAN MİCRA 1.2 TAM OTOMATİK VİTES ÖZEL RENK 120.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2006-nissan-micra-1.2-tam-otomatik-vites-ozel-renk-120.000-km-875371243/detay;2006;120000;Yeşil;93500;TL;2020-11-01;İzmir;Karşıyaka;Nissan;Micra
86;HATASIZ 2016 NİSSAN MİCRA 14.500 KM;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-hatasiz-2016-nissan-micra-14.500-km-875351420/detay;2016;14500;Beyaz;160000;TL;2020-11-01;İzmir;Karabağlar;Nissan;Micra
