caption;link;year;km;color;price;price_unit;date;city;district;brand;model
60;2001 model TRAMERSİZ | DEĞİŞENSİZ S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2001-model-tramersiz-degisensiz-s40-874856162/detay;2001;237000;Gri;72500;TL;2020-10-30;Kocaeli;Başiskele;Volvo;S40
61;Sıfır ayarında emsalsiz s40 premium;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sifir-ayarinda-emsalsiz-s40-premium-860885464/detay;2009;97000;Beyaz;150000;TL;2020-10-30;Ankara;Yenimahalle;Volvo;S40
62;-2001-MODEL-OTOMATİ­K-LPG-Lİ-VOLVO-S40-K­USURSUZ-TEMİZLİKTE-;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2001-model-otomatik-lpg-li-volvo-s40-kusursuz-temizlikte-856836300/detay;2001;369000;Mavi;49900;TL;2020-11-01;Tokat;Merkez;Volvo;S40
63;//kncgarage dan muayene sıfır otomatik sunroof senet vade takas;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-kncgarage-dan-muayene-sifir-otomatik-sunroof-senet-vade-takas-874957200/detay;2000;255000;Siyah;55000;TL;2020-10-30;İstanbul;Bağcılar;Volvo;S40
64;İsveç Tankı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-isvec-tanki-874844901/detay;1997;259000;Mor;48500;TL;2020-10-30;Kayseri;Melikgazi;Volvo;S40
65;Volvo s40 1.6 İsveç Tankı Değişensiz;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-1.6-isvec-tanki-degisensiz-875292598/detay;2001;320000;Lacivert;56000;TL;2020-11-01;Adana;Seyhan;Volvo;S40
66;Volvo s40 1.6DF;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-1.6df-874926994/detay;2009;190000;Siyah;130000;TL;2020-10-30;Kocaeli;Darıca;Volvo;S40
67;2008 Volvo s40 2.0d;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2008-volvo-s40-2.0d-862891801/detay;2008;356000;Gri;1e+05;TL;2020-10-30;İstanbul;Tuzla;Volvo;S40
68;S40 2.0T SUNROOF KOLTUK ISITMA 210KM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-s40-2.0t-sunroof-koltuk-isitma-210km-874910322/detay;2001;210000;Siyah;87000;TL;2020-10-30;Bursa;Mustafakemalpaşa;Volvo;S40
69;185.000 km 2008 model servis bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-185.000-km-2008-model-servis-bakimli-874897171/detay;2008;185000;Kırmızı;115000;TL;2020-10-30;Denizli;Merkezefendi;Volvo;S40
70;değişensiz volvo S40 1.6D dizel 2006;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degisensiz-volvo-s40-1.6d-dizel-2006-874777034/detay;2004;307000;Siyah;79500;TL;2020-10-30;Kocaeli;Kartepe;Volvo;S40
71;SAHİBİNDEN HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-hatasiz-boyasiz-774065332/detay;2004;162000;Turkuaz;92000;TL;2020-11-01;Erzurum;Aziziye;Volvo;S40
72;Volvo s40 değişensiz;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-degisensiz-874855709/detay;2007;207000;Siyah;90000;TL;2020-10-30;Bursa;Yıldırım;Volvo;S40
73;son 60 bin olur 1998 MODEL VOLVO S40 T4 1.9 MOTOR;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-son-60-bin-olur-1998-model-volvo-s40-t4-1.9-motor-874845323/detay;1998;182000;Siyah;63500;TL;2020-10-30;İstanbul;Esenler;Volvo;S40
74;Tertemiz sahibinden aile aracı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-tertemiz-sahibinden-aile-araci-875199148/detay;2000;359000;Beyaz;55500;TL;2020-10-31;Çorum;Merkez;Volvo;S40
75;Acill sahibinden 2008 model s40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acill-sahibinden-2008-model-s40-864211007/detay;2008;350000;Gri;95000;TL;2020-10-29;İzmir;Narlıdere;Volvo;S40
76;ORJİNAL VOLVO İSTEYENLERE....;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-orjinal-volvo-isteyenlere-875180929/detay;2001;303000;Gümüş Gri;69900;TL;2020-10-31;Ankara;Mamak;Volvo;S40
77;YARIMCA'DAN. 2011 VOLVO S40 1.6 D2 115 BG 6 İLERİ. 117 BİN'DE..!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-yarimca-dan-2011-volvo-s40-1.6-d2-115-bg-6-ileri-117-bin-de-874814557/detay;2011;117000;Füme;139750;TL;2020-10-29;Denizli;Merkezefendi;Volvo;S40
78;MS CAR'DAN 2000 VOLVO S40 2.0 -TAKAS OLUR-;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ms-car-dan-2000-volvo-s40-2.0-takas-olur-874988598/detay;2000;256000;Beyaz;61500;TL;2020-10-30;İstanbul;Ataşehir;Volvo;S40
79;Volvo S40 1.8 Benzin LPG li satışa hazır;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-1.8-benzin-lpg-li-satisa-hazir-874811835/detay;1998;276000;Gri;47000;TL;2020-10-29;Kahramanmaraş;Dulkadiroğlu;Volvo;S40
80;sahibinden s40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-s40-874801311/detay;2001;278000;Kahverengi;65500;TL;2020-10-29;İstanbul;Avcılar;Volvo;S40
81;MC AUTO'DAN //VOLVO//S 40//;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-mc-auto-dan-volvo-s-40-874803555/detay;2009;189200;Siyah;97500;TL;2020-10-29;Bingöl;Merkez;Volvo;S40
82;isveç çeliği podyumda;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-isvec-celigi-podyumda-874831876/detay;2011;222000;Beyaz;127500;TL;2020-10-31;Muğla;Milas;Volvo;S40
83;BEBEKLER BEBEĞİ 150.000 KM DE DEĞİŞENSİZ S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-bebekler-bebegi-150.000-km-de-degisensiz-s40-874800111/detay;2012;150000;Gümüş Gri;181500;TL;2020-10-29;İzmir;Bayraklı;Volvo;S40
84;VOLVO S40........;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-874792711/detay;2010;233000;Beyaz;122000;TL;2020-10-29;Mersin;Akdeniz;Volvo;S40
85;DOĞRUSAL-2010 VOLVO S40 1.6D HATASIZ BOYASIZ SUNROOF HAFIZA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-dogrusal-2010-volvo-s40-1.6d-hatasiz-boyasiz-sunroof-hafiza-874779332/detay;2010;97000;Siyah;164500;TL;2020-10-29;Ankara;Yenimahalle;Volvo;S40
86;temiz araç;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-temiz-arac-866349702/detay;2001;183000;Gümüş Gri;77000;TL;2020-10-29;Antalya;Döşemealtı;Volvo;S40
87;2001 model Temiz s40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2001-model-temiz-s40-874781186/detay;2001;220000;Gri;45000;TL;2020-10-29;Bursa;Osmangazi;Volvo;S40
88;2014 GÜMRÜK GİRİŞLİ!!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2014-gumruk-girisli-875143730/detay;1998;218000;Siyah;51000;TL;2020-10-31;Antalya;Alanya;Volvo;S40
89;SAHİBİNDEN ORJİNAL EMSALSİZ TEMİZLİKTE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-orjinal-emsalsiz-temizlikte-874774979/detay;2011;217000;Beyaz;138000;TL;2020-10-29;Sakarya;Akyazı;Volvo;S40
90;OTOMATİK VİTES KLİMALI S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-otomatik-vites-klimali-s40-874771593/detay;2000;325000;Bordo;58500;TL;2020-10-29;Bursa;Osmangazi;Volvo;S40
91;TEMIZ VOLVO;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-temiz-volvo-874764604/detay;2010;210600;Gri;133000;TL;2020-10-29;İstanbul;Güngören;Volvo;S40
92;SAHİBİNDEN TEMİZ SUNROOF LU AİLE ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-sunroof-lu-aile-araci-874746812/detay;2008;286000;Füme;115000;TL;2020-10-29;Gaziantep;Şehitkamil;Volvo;S40
93;==SAHİBİNDEN TEMİZ DEĞİŞENSİZ DOSTA GİDECEK VOLVO S40 DİZEL==;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-degisensiz-dosta-gidecek-volvo-s40-dizel-874755964/detay;2012;360000;Gri;124900;TL;2020-10-29;İstanbul;Esenyurt;Volvo;S40
94;Sınıf Volvo Servis Bakımlı Orijinal Yüksek Donanım;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sinif-volvo-servis-bakimli-orijinal-yuksek-donanim-829118707/detay;2008;185000;Füme;175000;TL;2020-10-31;Ankara;Çankaya;Volvo;S40
95;Kazasız tramersiz volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-kazasiz-tramersiz-volvo-868318935/detay;2004;313000;Gri;70000;TL;2020-11-02;Adana;Sarıçam;Volvo;S40
96;doktordan satılık s40 volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-doktordan-satilik-s40-volvo-875107690/detay;2008;280000;Siyah;115000;TL;2020-10-31;Konya;Ereğli;Volvo;S40
97;98 MODEL VOLVO S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-98-model-volvo-s40-874726967/detay;1998;265000;Siyah;48950;TL;2020-10-29;Kocaeli;Gölcük;Volvo;S40
98;2011 model 6 ileri boyasız hasarsız d2 VOLVO S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2011-model-6-ileri-boyasiz-hasarsiz-d2-volvo-s40-874989187/detay;2011;209520;Siyah;149000;TL;2020-10-31;Osmaniye;Kadirli;Volvo;S40
99;2001 MODEL SERVİS BAKIMLI VOLVO S40 BENZİN VE LPG Lİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2001-model-servis-bakimli-volvo-s40-benzin-ve-lpg-li-816119586/detay;2001;420000;Gümüş Gri;48950;TL;2020-10-29;İstanbul;Kadıköy;Volvo;S40
100;Sahibinden değişensiz temiz dosta gider aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-degisensiz-temiz-dosta-gider-aile-arabasi-874736922/detay;2004;261000;Siyah;77500;TL;2020-10-31;Siirt;Merkez;Volvo;S40
101;BEY MOTORS'DAN ** 2011 VOLVO S40 1.6D DRİVE SUNROOF FULL **;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-bey-motors-dan-2011-volvo-s40-1.6d-drive-sunroof-full-866492270/detay;2011;195000;Lacivert;109900;TL;2020-10-29;Adana;Seyhan;Volvo;S40
102;3. Sahibinden Volvo S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-3-sahibinden-volvo-s40-874657563/detay;2009;172000;Gri;137500;TL;2020-10-29;Ankara;Çankaya;Volvo;S40
103;Volvo S40 1.9 T4 PAZARLIK PAYI VARDIR.;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-1.9-t4-pazarlik-payi-vardir-873208395/detay;1998;294450;Siyah;45000;TL;2020-10-31;İstanbul;Küçükçekmece;Volvo;S40
104;Hatasız boyasız Volvo S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatasiz-boyasiz-volvo-s40-875019389/detay;2009;235000;Siyah;133000;TL;2020-10-30;Batman;Merkez;Volvo;S40
