caption;link;year;km;color;price;price_unit;date;city;district;brand;model
60;DOĞANLARDAN HATASIZ 2015 FİAT LİNEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-doganlardan-hatasiz-2015-fiat-linea-867397538/detay;2015;1e+05;Beyaz;96000;TL;2020-10-31;Aksaray;Merkez;Fiat;Linea
61;KOMUTAN'dan 2013 FİAT LİNEA 1.3M.J MAKYAJLI KASA HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-komutan-dan-2013-fiat-linea-1.3m.j-makyajli-kasa-hatasiz-boyasiz-875162668/detay;2013;227000;Beyaz;89750;TL;2020-10-31;Ankara;Pursaklar;Fiat;Linea
62;ATABAY'DAN 2016 LİNEA 1.3 MULTİJET POP 95 HP GSR'Lİ MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-atabay-dan-2016-linea-1.3-multijet-pop-95-hp-gsr-li-masrafsiz-875164353/detay;2016;121000;Beyaz;106500;TL;2020-10-31;Balıkesir;Karesi;Fiat;Linea
63;HATASIZ BOYASIZ KAYITSIZ 1.3 MJET POP;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-boyasiz-kayitsiz-1.3-mjet-pop-875165236/detay;2017;121000;Beyaz;109750;TL;2020-10-31;Antalya;Serik;Fiat;Linea
64;PAZARLIKSIZDIR;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-pazarliksizdir-867279473/detay;2015;122000;Beyaz;79800;TL;2020-10-31;İstanbul;Bağcılar;Fiat;Linea
65;UYGUN FİYAT SIRALI SİSTEM LPG İŞLİ MUAYENE YENİ 2013 LİNEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-uygun-fiyat-sirali-sistem-lpg-isli-muayene-yeni-2013-linea-875164859/detay;2013;322000;Beyaz;63500;TL;2020-10-31;Mersin;Yenişehir;Fiat;Linea
66;2014 Linea 1.3 Multijet;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2014-linea-1.3-multijet-867394437/detay;2014;132000;Beyaz;88000;TL;2020-10-31;İzmir;Torbalı;Fiat;Linea
67;çok temiz ilk sahibiyim;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-cok-temiz-ilk-sahibiyim-875153952/detay;2015;100643;Gümüş Gri;110000;TL;2020-10-31;İstanbul;Maltepe;Fiat;Linea
68;HATASIZ KAZASIZ BOYASIZ TRAMERSİZ EMEKLİDEN!!;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-kazasiz-boyasiz-tramersiz-emekliden-875154701/detay;2015;64000;Beyaz;95000;TL;2020-10-31;Antalya;Alanya;Fiat;Linea
69;Fiat Linea 16 6 ileri dizel 98.000;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-fiat-linea-16-6-ileri-dizel-98.000-875160481/detay;2012;98000;Beyaz;126000;TL;2020-10-31;Bitlis;Tatvan;Fiat;Linea
70;SAHİBİNDEN2017 FİAT LİNEA 1.3M.JET POP GSR %18 FATURALI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden2017-fiat-linea-1.3m.jet-pop-gsr-18-faturali-875152969/detay;2017;96000;Beyaz;98700;TL;2020-10-31;İstanbul;Maltepe;Fiat;Linea
71;TALHA MOTORS 1,4 BENZİN/LPĞ TERTEMİZ MUAYNE TRİGER BASKI YENİ!!!;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-talha-motors-1%2C4-benzin-lpg-tertemiz-muayne-triger-baski-yeni-875157689/detay;2014;205000;Gümüş Gri;77500;TL;2020-10-31;Ankara;Akyurt;Fiat;Linea
72;TALHA'DAN 2014 LİNEA 1.4 FİRE LPG'Lİ POP DEĞİŞENSİZ YENİ MAKYAJ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-talha-dan-2014-linea-1.4-fire-lpg-li-pop-degisensiz-yeni-makyaj-875141053/detay;2014;115000;Beyaz;86500;TL;2020-10-31;Muğla;Fethiye;Fiat;Linea
73;...HATASIZ BOYASIZ... 47 BİN KM'DE 2017 LİNEA 1.4 POP GSR'Lİ...;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-boyasiz-47-bin-km-de-2017-linea-1.4-pop-gsr-li-875157872/detay;2017;47000;Beyaz;104900;TL;2020-10-31;İstanbul;Sultanbeyli;Fiat;Linea
74;2013 LİNEA ACTİVE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2013-linea-active-plus-875152778/detay;2013;182000;Beyaz;82500;TL;2020-10-31;İstanbul;Ümraniye;Fiat;Linea
75;95/LİK EURO 5 MOTOR;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-95-lik-euro-5-motor-875157819/detay;2015;168000;Beyaz;77500;TL;2020-10-31;Bursa;Osmangazi;Fiat;Linea
76;HATASIZ BOYASIZ TRAMERSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-boyasiz-tramersiz-867381999/detay;2015;92000;Beyaz;109750;TL;2020-10-31;Kastamonu;Merkez;Fiat;Linea
77;TR'DE TEK LİNEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-tr-de-tek-linea-875153505/detay;2013;59500;Gümüş Gri;125000;TL;2020-10-31;Artvin;Merkez;Fiat;Linea
78;temiz linea;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-temiz-linea-875153339/detay;2012;246000;Gümüş Gri;72000;TL;2020-10-31;İstanbul;Beyoğlu;Fiat;Linea
79;2016 FİAT LİNEA 1.3 MULTİJET POP 95 HP MASRAFSIZ 175BİN KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2016-fiat-linea-1.3-multijet-pop-95-hp-masrafsiz-175bin-km-de-875153876/detay;2016;175000;Beyaz;89900;TL;2020-10-31;İstanbul;Pendik;Fiat;Linea
80;SAHİBİNDEN;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-875149024/detay;2012;270000;Beyaz;76500;TL;2020-10-31;Ankara;Pursaklar;Fiat;Linea
81;1.4 linea benzin LPG;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-1.4-linea-benzin-lpg-875024017/detay;2013;239000;Beyaz;59500;TL;2020-10-31;Siirt;Merkez;Fiat;Linea
82;HATASIZ-BOYAS­IZ-DEĞİŞENSİZ POP;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-boyasiz-degisensiz-pop-875037110/detay;2017;59500;Beyaz;119750;TL;2020-10-31;Niğde;Merkez;Fiat;Linea
