caption;link;year;km;color;price;price_unit;date;city;district;brand;model
50;TAM OTOMATİK SUNROOF BOSE SES SİSTEMİ LPG YENİ MUAYENE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-tam-otomatik-sunroof-bose-ses-sistemi-lpg-yeni-muayene-875275745/detay;2000;268000;Siyah;76750;TL;2020-11-01;İstanbul;Beykoz;Audi;A3
51;2018 MODEL Arda otodan AUDİ A3 1.0TFSI DYNAMIC OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2018-model-arda-otodan-audi-a3-1.0tfsi-dynamic-otomatik-875274771/detay;2018;31000;Gri;279500;TL;2020-11-01;Balıkesir;Edremit;Audi;A3
52;BARTU MOTORSDAN KUSURSUZ A3 SPORTBACK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-bartu-motorsdan-kusursuz-a3-sportback-875273437/detay;2006;205000;Siyah;120900;TL;2020-11-01;Sakarya;Serdivan;Audi;A3
53;HATASIZ BOYASIZ SAHİBİNDEN CAM TAVANLI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hatasiz-boyasiz-sahibinden-cam-tavanli-875246197/detay;2012;162000;Beyaz;208000;TL;2020-11-01;Düzce;Akçakoca;Audi;A3
54;2009 AUDI A3 - DEĞİŞENSİZ - OTOMATİK VİTES - ORJİNAL - BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2009-audi-a3-degisensiz-otomatik-vites-orjinal-bakimli-875268152/detay;2009;162000;Gümüş Gri;155900;TL;2020-11-01;Konya;Selçuklu;Audi;A3
55;Doğuş Oto Bakımlı Sedan A3;https://www.sahibinden.com/ilan/vasita-otomobil-audi-dogus-oto-bakimli-sedan-a3-875142945/detay;2015;109000;Beyaz;307500;TL;2020-11-01;Bursa;Nilüfer;Audi;A3
56;ELİT OTOMOTİVDEN MAKYAJLI YENİ KASA 2017 ÇIKIŞLI 39 BİNDE !!!;https://www.sahibinden.com/ilan/vasita-otomobil-audi-elit-otomotivden-makyajli-yeni-kasa-2017-cikisli-39-binde-852117421/detay;2016;150000;Beyaz;399000;TL;2020-11-01;İstanbul;Kadıköy;Audi;A3
57;İLK SAHİBİNDEN FATURALI TEMİZ AUDİ A3 SEDAN;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ilk-sahibinden-faturali-temiz-audi-a3-sedan-864758889/detay;2016;110500;Beyaz;310000;TL;2020-11-01;Konya;Selçuklu;Audi;A3
58;EMSALSİZ İLK SAHİBİNDEN AUDİ A3 1.4 TFSİ S-TRONİC 66000 KM!!;https://www.sahibinden.com/ilan/vasita-otomobil-audi-emsalsiz-ilk-sahibinden-audi-a3-1.4-tfsi-s-tronic-66000-km-875213471/detay;2010;66000;Beyaz;159500;TL;2020-11-01;İstanbul;Ataşehir;Audi;A3
59;BALABAN 2.EL'DEN AUDİ A3 SPORTBACK DYNAMİC PRESTİGE 1.5 TFSİ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-balaban-2.el-den-audi-a3-sportback-dynamic-prestige-1.5-tfsi-867291861/detay;2020;5800;Kırmızı;333900;TL;2020-11-01;Antalya;Kepez;Audi;A3
